device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Liquor and Beverages,495,302,322,322,2025-12-02
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,408,299,317,317,2025-12-01
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Liquor and Beverages,455,300,312,312,2025-12-03
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Liquor and Beverages,425,293,305,305,2025-12-01
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Liquor and Beverages,437,276,298,298,2025-12-05
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Liquor and Beverages,427,280,297,297,2025-12-04
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,361,279,293,293,2025-12-02
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Liquor and Beverages,404,280,290,290,2025-12-01
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,420,265,289,289,2025-12-01
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,418,266,282,282,2025-12-02
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Liquor and Beverages,395,271,282,282,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,359,261,277,277,2025-12-04
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Liquor and Beverages,401,265,275,275,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,344,259,274,274,2025-12-03
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,Liquor and Beverages,387,263,273,273,2025-12-01
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,395,247,272,272,2025-12-02
desktop,840,Retail Promotions Aggregator,Retail & Consumer Products,Liquor and Beverages,386,261,268,268,2025-12-01
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,374,243,268,268,2025-12-02
desktop,840,Digital Coupons & Deals,Retail & Consumer Products,Liquor and Beverages,393,255,265,265,2025-12-01
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,390,248,261,261,2025-12-03
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Liquor and Beverages,344,246,258,258,2025-12-02
desktop,840,Promotional Offer Curation,Retail & Consumer Products,Liquor and Beverages,368,250,257,257,2025-12-01
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,379,244,254,254,2025-12-02
desktop,840,Promotional Deals Aggregation,Retail & Consumer Products,Liquor and Beverages,353,243,251,251,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Liquor and Beverages,337,235,250,250,2025-12-03
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,350,236,249,249,2025-12-04
desktop,840,Coupon & Discount Information,Retail & Consumer Products,Liquor and Beverages,351,240,248,248,2025-12-01
desktop,840,Coupon & Discount Management,Retail & Consumer Products,Liquor and Beverages,345,239,247,247,2025-12-01
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,Liquor and Beverages,357,241,247,247,2025-12-01
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Liquor and Beverages,338,229,246,246,2025-12-02
desktop,840,Discount Coupon Platform,Retail & Consumer Products,Liquor and Beverages,348,237,245,245,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Liquor and Beverages,327,231,244,244,2025-12-04
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,371,228,244,244,2025-12-01
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Liquor and Beverages,320,234,243,243,2025-12-03
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Liquor and Beverages,328,229,243,243,2025-12-05
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,321,228,238,238,2025-12-04
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,352,226,238,238,2025-12-03
desktop,840,Personalized Gifting,Retail & Consumer Products,Liquor and Beverages,329,217,235,235,2025-12-01
desktop,840,Deal & Coupon Aggregation,Retail & Consumer Products,Liquor and Beverages,328,226,235,235,2025-12-01
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,363,218,235,235,2025-12-01
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Liquor and Beverages,337,218,235,235,2025-12-05
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Liquor and Beverages,305,218,231,231,2025-12-03
desktop,840,Giveaway Product Sourcing,Retail & Consumer Products,Liquor and Beverages,294,219,231,231,2025-12-01
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,309,214,231,231,2025-12-04
desktop,840,Gifting Solutions,Retail & Consumer Products,Liquor and Beverages,333,214,230,230,2025-12-01
desktop,840,Retail Circulars & Deals Aggregation,Retail & Consumer Products,Liquor and Beverages,327,222,230,230,2025-12-01
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,343,220,230,230,2025-12-03
desktop,840,Deals & Promotions Platform,Retail & Consumer Products,Liquor and Beverages,311,222,230,230,2025-12-01
desktop,840,Promotional Offer Curation,Retail & Consumer Products,Liquor and Beverages,303,216,230,230,2025-12-04
desktop,840,Early Bird Deals,Retail & Consumer Products,Liquor and Beverages,340,220,229,229,2025-12-01
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,316,215,228,228,2025-12-04
desktop,840,Promotional Offer Curation,Retail & Consumer Products,Liquor and Beverages,303,217,228,228,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,Liquor and Beverages,278,212,228,228,2025-12-01
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Liquor and Beverages,333,216,228,228,2025-12-01
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,310,214,226,226,2025-12-05
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,332,210,226,226,2025-12-03
desktop,840,Promotional Offer Curation,Retail & Consumer Products,Liquor and Beverages,308,210,225,225,2025-12-03
desktop,840,Promotional Codes & Coupons,Retail & Consumer Products,Liquor and Beverages,323,216,224,224,2025-12-01
desktop,840,Curated Gift Boxes,Retail & Consumer Products,Liquor and Beverages,330,207,224,224,2025-12-01
desktop,840,Promo Code Platform,Retail & Consumer Products,Liquor and Beverages,315,216,223,223,2025-12-01
desktop,840,Gifting Solutions,Retail & Consumer Products,Liquor and Beverages,316,217,223,223,2025-12-02
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Liquor and Beverages,286,212,223,223,2025-12-02
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,Liquor and Beverages,302,211,223,223,2025-12-02
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,306,208,222,222,2025-12-05
desktop,840,E-commerce Promotions,Retail & Consumer Products,Liquor and Beverages,317,215,222,222,2025-12-01
desktop,840,Promotional Deals,Retail & Consumer Products,Liquor and Beverages,325,216,222,222,2025-12-01
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Liquor and Beverages,308,206,222,222,2025-12-03
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Liquor and Beverages,304,208,221,221,2025-12-03
desktop,840,Personalized Christmas Cards,Retail & Consumer Products,Liquor and Beverages,293,211,220,220,2025-12-02
desktop,840,Deals & Discounts Aggregation,Retail & Consumer Products,Liquor and Beverages,290,212,219,219,2025-12-01
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Liquor and Beverages,281,204,218,218,2025-12-02
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Liquor and Beverages,328,208,218,218,2025-12-02
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,Liquor and Beverages,312,203,217,217,2025-12-03
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Liquor and Beverages,315,207,217,217,2025-12-05
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Liquor and Beverages,313,203,217,217,2025-12-05
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,Liquor and Beverages,270,204,216,216,2025-12-02
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Liquor and Beverages,297,210,216,216,2025-12-04
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Liquor and Beverages,286,203,215,215,2025-12-02
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Liquor and Beverages,291,206,215,215,2025-12-04
desktop,840,New Year's Eve Packages,Retail & Consumer Products,Liquor and Beverages,292,202,214,214,2025-12-02
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Liquor and Beverages,335,201,214,214,2025-12-01
desktop,840,Bonus Offers Aggregator,Retail & Consumer Products,Liquor and Beverages,306,204,212,212,2025-12-01
desktop,840,Retail Promotions Aggregator,Retail & Consumer Products,Liquor and Beverages,298,198,212,212,2025-12-03
desktop,840,Personalized Christmas Letters,Retail & Consumer Products,Liquor and Beverages,272,206,212,212,2025-12-02
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Liquor and Beverages,294,198,211,211,2025-12-04
desktop,840,E-commerce Discounts,Retail & Consumer Products,Liquor and Beverages,296,205,211,211,2025-12-01
desktop,840,Curated Gift Boxes,Retail & Consumer Products,Liquor and Beverages,327,200,211,211,2025-12-02
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,Liquor and Beverages,284,200,211,211,2025-12-04
desktop,840,Themed Gift Guides,Retail & Consumer Products,Liquor and Beverages,298,201,211,211,2025-12-01
desktop,840,Retail Promotions Aggregator,Retail & Consumer Products,Liquor and Beverages,275,195,209,209,2025-12-02
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Liquor and Beverages,278,197,208,208,2025-12-04
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,Liquor and Beverages,281,199,208,208,2025-12-04
desktop,840,all,Technology,all,187604,38235,68445,68445,2025-12-02
desktop,840,all,Technology,all,190636,38270,68438,68438,2025-12-01
desktop,840,all,Technology,all,180746,37138,66202,66202,2025-12-03
desktop,840,all,Technology,all,179631,36304,64472,64472,2025-12-04
desktop,840,all,Technology,all,154883,31745,55252,55252,2025-12-05
desktop,840,all,Technology,all,120415,25293,41672,41672,2025-12-07
desktop,840,all,Technology,all,94013,20064,32804,32804,2025-12-06
desktop,840,all,Travel & Hospitality,Adventure Tourism,7214,3588,4095,4095,2025-12-01
desktop,840,all,Travel & Hospitality,Adventure Tourism,6676,3350,3827,3827,2025-12-02
desktop,840,all,Travel & Hospitality,Adventure Tourism,6391,3279,3770,3770,2025-12-03
desktop,840,all,Travel & Hospitality,Adventure Tourism,6314,3191,3659,3659,2025-12-04
desktop,840,all,Travel & Hospitality,Adventure Tourism,5696,2755,3185,3185,2025-12-05
desktop,840,all,Travel & Hospitality,Adventure Tourism,5449,2651,3068,3068,2025-12-07
desktop,840,all,Travel & Hospitality,Adventure Tourism,4365,2147,2430,2430,2025-12-06
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,269,160,170,170,2025-12-02
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,248,148,155,155,2025-12-01
desktop,840,City Break Planning,Travel & Hospitality,Adventure Tourism,254,147,153,153,2025-12-02
desktop,840,Tropical Vacation Planning,Travel & Hospitality,Adventure Tourism,228,136,143,143,2025-12-02
desktop,840,New Year's Eve Trips,Travel & Hospitality,Adventure Tourism,232,136,143,143,2025-12-02
desktop,840,City Break Planning,Travel & Hospitality,Adventure Tourism,230,130,143,143,2025-12-01
desktop,840,Weekend Getaway Planning,Travel & Hospitality,Adventure Tourism,227,138,142,142,2025-12-02
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,203,136,142,142,2025-12-03
desktop,840,Excursion Planning,Travel & Hospitality,Adventure Tourism,230,129,139,139,2025-12-01
desktop,840,Weekend Getaway Planning,Travel & Hospitality,Adventure Tourism,197,128,133,133,2025-12-01
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,200,125,130,130,2025-12-04
desktop,840,Multi-Day Itineraries,Travel & Hospitality,Adventure Tourism,217,115,130,130,2025-12-01
desktop,840,New Year's Eve Travel Packages,Travel & Hospitality,Adventure Tourism,208,122,128,128,2025-12-02
desktop,840,Travel Itinerary Generation,Travel & Hospitality,Adventure Tourism,212,113,127,127,2025-12-01
desktop,840,Day Trip Guides,Travel & Hospitality,Adventure Tourism,196,124,127,127,2025-12-02
desktop,840,Local Guides & Itineraries,Travel & Hospitality,Adventure Tourism,182,118,125,125,2025-12-02
desktop,840,Shore Excursion Planning,Travel & Hospitality,Adventure Tourism,255,118,124,124,2025-12-02
desktop,840,Multi-Day Itineraries,Travel & Hospitality,Adventure Tourism,215,119,123,123,2025-12-02
desktop,840,New Year's Eve Travel,Travel & Hospitality,Adventure Tourism,192,117,123,123,2025-12-02
desktop,840,Bespoke Itinerary Creation,Travel & Hospitality,Adventure Tourism,199,117,123,123,2025-12-02
desktop,840,Multi-Day Excursions,Travel & Hospitality,Adventure Tourism,212,118,122,122,2025-12-02
desktop,840,Multi-Day Excursions,Travel & Hospitality,Adventure Tourism,203,112,122,122,2025-12-01
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,192,109,122,122,2025-12-05
desktop,840,Local Guides & Itineraries,Travel & Hospitality,Adventure Tourism,198,107,122,122,2025-12-01
desktop,840,City Break Planning,Travel & Hospitality,Adventure Tourism,184,114,122,122,2025-12-03
desktop,840,Bespoke Itinerary Creation,Travel & Hospitality,Adventure Tourism,206,106,121,121,2025-12-01
desktop,840,Travel Guides & Itineraries,Travel & Hospitality,Adventure Tourism,180,116,121,121,2025-12-02
desktop,840,New Year's Eve Travel Packages,Travel & Hospitality,Adventure Tourism,159,114,121,121,2025-12-03
desktop,840,Day Trip Packages,Travel & Hospitality,Adventure Tourism,183,115,121,121,2025-12-03
